Question,Answer,,,,,,,,
I just submitted feedback on the training materials. Who reads my feedback? ,Training Operations Leads (TOLs) are Training Managers that reviews feedback and reporting to improve materials and processes. ,"trainer.train([""I just submitted feedback on the training materials. Who reads my feedback? "",""Training Operations Leads (TOLs) are Training Managers that reviews feedback and reporting to improve materials and processes. "",])",374,14,,,,,
I messed up my Daily Training Report.  Do I have to make another one if I can't fix it?,Yes. For guidance access [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""I messed up my Daily Training Report.  Do I have to make another one if I can't fix it?"",""Yes. For guidance access [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",375,15,,,,,
I messed up my Daily Training Report.  How do I fix it?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""I messed up my Daily Training Report.  How do I fix it?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",376,16,,,,,
I messed up my DTR.  Do I have to make another one if I can't fix it?,Yes. For guidance access [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""I messed up my DTR.  Do I have to make another one if I can't fix it?"",""Yes. For guidance access [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",377,17,,,,,
I messed up my DTR.  How do I fix it?,Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""I messed up my DTR.  How do I fix it?"",""Refer to [Process Manual - Daily Training Report (DTR)](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FCCO%5FProcess%20Manual%5FDaily%20Training%20Report%20%28DTR%29%5FNew%5FHire%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",378,18,,,,,
I need a Call Cert form. Where do I find a form?,Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) ,"trainer.train([""I need a Call Cert form. Where do I find a form?"",""Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) "",])",379,19,,,,,
I need a Call Cert form. Where do I find a template?,Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) ,"trainer.train([""I need a Call Cert form. Where do I find a template?"",""Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) "",])",380,0,,,,,
I need a Call Certification form. Where do I find a form?,Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) ,"trainer.train([""I need a Call Certification form. Where do I find a form?"",""Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) "",])",381,1,,,,,
I need a Call Certification form. Where do I find a template?,Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) ,"trainer.train([""I need a Call Certification form. Where do I find a template?"",""Find the Quality Call template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) "",])",382,2,,,,,
I need a password reset. Do I need to submit a ticket?,Access the and follow the guidance [JobAid_LocatingCCOTicketCategories_MAXIMUSFederalServiceCatalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx),"trainer.train([""I need a password reset. Do I need to submit a ticket?"",""Access the and follow the guidance [JobAid_LocatingCCOTicketCategories_MAXIMUSFederalServiceCatalog](https://maximus365.sharepoint.com/sites/CCO/Connection/Policies/Forms/JobAids.aspx)"",])",383,3,,,,,
I need assistance with completing the agenda on Day 1 and Day 2. ,"For questions regarding the understanding of the agenda for Day 1 and Day 2, please consult with your Training Manager. ","trainer.train([""I need assistance with completing the agenda on Day 1 and Day 2. "",""For questions regarding the understanding of the agenda for Day 1 and Day 2, please consult with your Training Manager. "",])",384,4,,,,,
I need assistance with completing the agenda on Day One and Day Two. ,"For questions regarding the understanding of the agenda for Day 1 and Day 2, please consult with your Training Manager. ","trainer.train([""I need assistance with completing the agenda on Day One and Day Two. "",""For questions regarding the understanding of the agenda for Day 1 and Day 2, please consult with your Training Manager. "",])",385,5,,,,,
I need CandidateRecruiting and Operations Portal data for my class. Where do I find that?,Access [CROP Home](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Home.aspx) locate your Region. Locate [Administration](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Administration.aspx) on the left hand side of the home page and then find [DTR Export](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Lists/theField/TrainingDTRExport.aspx) under [Export Views]. Export to Excel and then copy and paste to your DTR.,"trainer.train([""I need CandidateRecruiting and Operations Portal data for my class. Where do I find that?"",""Access [CROP Home](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Home.aspx) locate your Region. Locate [Administration](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Administration.aspx) on the left hand side of the home page and then find [DTR Export](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Lists/theField/TrainingDTRExport.aspx) under [Export Views]. Export to Excel and then copy and paste to your DTR."",])",386,6,,,,,
I need CROP data for my class. Where do I find that?,Access [CROP Home](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Home.aspx) locate your Region. Locate [Administration](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Administration.aspx) on the left hand side of the home page and then find [DTR Export](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Lists/theField/TrainingDTRExport.aspx) under [Export Views]. Export to Excel and then copy and paste to your DTR.,"trainer.train([""I need CROP data for my class. Where do I find that?"",""Access [CROP Home](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Home.aspx) locate your Region. Locate [Administration](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/SitePages/Administration.aspx) on the left hand side of the home page and then find [DTR Export](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Lists/theField/TrainingDTRExport.aspx) under [Export Views]. Export to Excel and then copy and paste to your DTR."",])",387,7,,,,,
I need my class to be moved over to me in CCO Learning. ,Submit a ticket for CCO Learning Issues accessing([IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2),"trainer.train([""I need my class to be moved over to me in CCO Learning. "",""Submit a ticket for CCO Learning Issues accessing([IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2)"",])",388,8,,,,,
I need my participants added to Candidate Recruiting and Operations Portal. What do I do?,Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc),"trainer.train([""I need my participants added to Candidate Recruiting and Operations Portal. What do I do?"",""Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc)"",])",389,9,,,,,
I need my participants added to CROP. What do I do?,Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc),"trainer.train([""I need my participants added to CROP. What do I do?"",""Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc)"",])",390,10,,,,,
I need my trainee added to CROP.,Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc),"trainer.train([""I need my trainee added to CROP."",""Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc)"",])",391,11,,,,,
I need my trainees added toCandidate Recruiting and Operations Portal.,Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc),"trainer.train([""I need my trainees added toCandidate Recruiting and Operations Portal."",""Refer to [Job Aid CROP_Training: Missing in CROP](https://maximus365.sharepoint.com/sites/CCO/bi/CROP/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids%2FCCO%20Job%20Aid%20CROP%5FTraining%20%2D%20Missing%20in%20CROP%2005292019%5Fv1%2Epdf&parent=%2Fsites%2FCCO%2Fbi%2FCROP%2FShared%20Documents%2FTraining%5FMaterials%2FJob%20Aids&p=true&originalPath=aHR0cHM6Ly9tYXhpbXVzMzY1LnNoYXJlcG9pbnQuY29tLzpiOi9zL0NDTy9iaS9DUk9QL0ViZzJRZW05ZFBkSm54RjVBUTdTdV9rQmx4LWF1dTBRRFJsWnd5ZGh4X2xjdUE_cnRpbWU9VDVfT2tkeU0yRWc)"",])",392,12,,,,,
I need my trainee's timecard proxy signed.  How do I do that?,Send your request via email to [CCOTimeCardHelp@Maximus.com] using the template found (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx),"trainer.train([""I need my trainee's timecard proxy signed.  How do I do that?"",""Send your request via email to [CCOTimeCardHelp@Maximus.com] using the template found (https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx)"",])",393,13,,,,,
I need some ideas for icebreakers. ,Try these while modifying when necessary to comply with Social Distancing [Best Ice Breakers for Meetings and Training Class](https://www.thebalancecareers.com/best-ice-breakers-for-meetings-and-training-classes-1918430),"trainer.train([""I need some ideas for icebreakers. "",""Try these while modifying when necessary to comply with Social Distancing [Best Ice Breakers for Meetings and Training Class](https://www.thebalancecareers.com/best-ice-breakers-for-meetings-and-training-classes-1918430)"",])",394,14,,,,,
I need some ideas for review activities. ,Refer to [CCO Training Delivery Trainer Resources Review Guides](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Review%20Guides/Forms/AllItems.aspx) choose Marketplace or Medicare folder.,"trainer.train([""I need some ideas for review activities. "",""Refer to [CCO Training Delivery Trainer Resources Review Guides](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Review%20Guides/Forms/AllItems.aspx) choose Marketplace or Medicare folder."",])",395,15,,,,,
"I need to assign materials to my class, but they are not rolling up to me in CCO Learning.",Submit a ticket for CCO Learning Issues accessing([IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2),"trainer.train([""I need to assign materials to my class, but they are not rolling up to me in CCO Learning."",""Submit a ticket for CCO Learning Issues accessing([IT Service Desk](https://itservicedesk.maximus.com/CherwellPortal/IT?_=422bffd2)"",])",396,16,,,,,
I need to coach a trainee who has missed during training.  What form do I fill out?,Find a template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) ,"trainer.train([""I need to coach a trainee who has missed during training.  What form do I fill out?"",""Find a template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) "",])",397,17,,,,,
I need to create a folder for my Daily Training Report on the SharePoint site. How do I do that?,Refer to [Job Aid - Creating Metadata Folders for Training Class Documentation](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FJob%20Aid%5FCreating%20Metadata%20Folders%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""I need to create a folder for my Daily Training Report on the SharePoint site. How do I do that?"",""Refer to [Job Aid - Creating Metadata Folders for Training Class Documentation](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FJob%20Aid%5FCreating%20Metadata%20Folders%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",398,18,,,,,
I need to create a folder for my DTR on the SharePoint site.  How do I do that? ,Refer to [Job Aid - Creating Metadata Folders for Training Class Documentation](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FJob%20Aid%5FCreating%20Metadata%20Folders%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s),"trainer.train([""I need to create a folder for my DTR on the SharePoint site.  How do I do that? "",""Refer to [Job Aid - Creating Metadata Folders for Training Class Documentation](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?id=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s%2FJob%20Aid%5FCreating%20Metadata%20Folders%2Epdf&parent=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO%5FTraining%5FDelivery%5FTrainer%5FResources%2FForms%20and%20Templates%2FDTR%27s)"",])",399,19,,,,,
I need to create a virtual training class with WebEx. ,Find steps  [WebEx Training Materials](https://trainingresources.ngd.local/MTKRSite/SubSites/LearningResources/CCOLearningandWebEx/index.htm),"trainer.train([""I need to create a virtual training class with WebEx. "",""Find steps  [WebEx Training Materials](https://trainingresources.ngd.local/MTKRSite/SubSites/LearningResources/CCOLearningandWebEx/index.htm)"",])",400,0,,,,,
I need to deliver a training milestone.  Where can I find a template?,Find a template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) ,"trainer.train([""I need to deliver a training milestone.  Where can I find a template?"",""Find a template on the [CCO Training Delivery Trainer Resources Forms and Templates](https://maximus365.sharepoint.com/sites/CCO/Support/KSTP/CCO_Training_Delivery_Trainer_Resources/Forms%20and%20Templates/Forms/AllItems.aspx?viewpath=%2Fsites%2FCCO%2FSupport%2FKSTP%2FCCO_Training_Delivery_Trainer_Resources%2FForms%20and%20Templates%2FForms%2FAllItems.aspx) "",])",401,1,,,,,
